Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6rKSzRi9eLottcieAKjzzA,"Wir Lieben Uns - Single Version","Wir Lieben Uns","Georg Auf Lieder",2022-04-22,159079,25,false,,1970-01-01T00:00:00Z,"deutscher pop,deutscher indie,deutscher indie pop","AAa / Am Anfang angekommen",0.73,0.745,4,-5.338,1,0.0724,0.216,0.0141,0.317,0.511,122.882,4
spotify:track:1odExI7RdWc4BT515LTAwj,"Daylight","Daylight","David Kushner",2023-04-14,212953,17,false,,1970-01-01T00:00:00Z,"","Miserable Music Group, LLC",0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
spotify:track:1tbqgIhD6sbvgtqWcr6g1Q,"KIPPE","KIPPE","Dominik Hartz",2023-07-14,114545,0,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","FerryHouse",0.782,0.555,1,-6.666,1,0.118,0.29,0.0712,0.0917,0.863,176.021,4
spotify:track:5OJDNeu3CDWxgfxu2BNown,"Blaue Stunde","Blaue Stunde","Provinz",2023-07-07,197893,47,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","Warner Music Central Europe",0.629,0.522,9,-9.316,0,0.0636,0.133,0,0.104,0.485,140.998,4
spotify:track:7wLxoyWoClSUAlKGjaefQn,"Samo mi se spava","Samo mi se spava","Luke Black",2023-02-02,173592,0,false,,1970-01-01T00:00:00Z,"","RTS DIGITAL",0.551,0.73,9,-8.288,1,0.0575,0.00839,0.00348,0.443,0.124,103.031,4
spotify:track:3IX0yuEVvDbnqUwMBB3ouC,"bad idea right?","GUTS","Olivia Rodrigo",2023-09-08,184783,77,true,,1970-01-01T00:00:00Z,"","Olivia Rodrigo PS",0.631,0.881,9,-3.545,1,0.0995,0.00177,0.0000045,0.0639,0.808,129.981,4
spotify:track:7ptNB6qKNJDEL8wrG0BuLq,"this is what falling out of love feels like","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,141163,53,false,,1970-01-01T00:00:00Z,"","JVKE",0.323,0.807,10,-5.031,0,0.251,0.649,0.00568,0.638,0.366,173.874,3
spotify:track:4ewazQLXFTDC8XvCbhvtXs,"Glimpse of Us","SMITHEREENS","Joji",2022-11-04,233456,4,false,,1970-01-01T00:00:00Z,"","88rising Music/Warner Records",0.44,0.317,8,-9.258,1,0.0531,0.891,0.00000478,0.141,0.268,169.914,3
spotify:track:5RX8T3EoTuXcybAxe6oPAw,"Cha Cha Cha","Cha Cha Cha","Käärijä",2023-01-17,175161,63,false,,1970-01-01T00:00:00Z,"finnischer pop,europop","WM Finland",0.718,0.791,2,-5.572,1,0.0447,0.00207,0.00292,0.111,0.743,155.082,4
spotify:track:7AQc9fhKA8sNd6yf5rIYOb,"Jil Sander Sun","OLYMPIA (Ehrenrunde Deluxe)","Betterov",2023-10-13,207414,30,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,neue deutsche welle,deutscher pop","Island Records",0.548,0.673,7,-6.904,0,0.0446,0.184,0.00371,0.102,0.215,91.97,4
