Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6uAyOEs3DGcVk9rM6V22FM,"The Drop","Gulp!","Sports Team",2022-09-23,178212,34,false,,1970-01-01T00:00:00Z,"","Universal-Island Records Ltd.",0.575,0.821,2,-5.832,1,0.0267,0.000401,0.0135,0.129,0.894,138.03,4
spotify:track:5qw0jgyeHirCO6UiPPGrmh,"Battle -origin-","Shin Megami Tensei V Original Soundtrack","アトラスサウンドチーム;ATLUS GAME MUSIC",2022-03-30,160333,26,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","ATLUS GAME MUSIC",0.379,0.889,4,-5.736,1,0.0502,0.0000309,0.504,0.221,0.377,158.041,4
spotify:track:3fPhvQF3TrKSQvm6HWWgMT,"What's In The Box?","Rift of the NecroDancer OST","Danny Baranowsky",2025-02-05,148173,19,false,,1970-01-01T00:00:00Z,"soundtrack","Music Label",0.519,0.842,10,-8.58,1,0.0384,0.000091,0.925,0.131,0.395,115.018,4
spotify:track:3qStlGR1wyMTezR5nokAVV,"Spring Meadows - Cloud of Anxiety","Clair Obscur: Expedition 33 (Original Soundtrack)","Lorien Testard",2025-04-24,114000,50,false,,1970-01-01T00:00:00Z,"soundtrack","Laced Records",0.18,0.186,7,-23.573,0,0.0564,0.808,0.939,0.224,0.0328,88.458,3
spotify:track:6X6Fwu2NdiTT0702Imc1JK,"Progenitor","Rift of the NecroDancer OST","FamilyJules",2025-02-05,240600,23,false,,1970-01-01T00:00:00Z,"","Music Label",0.459,0.852,10,-10.006,1,0.0498,0.0000988,0.899,0.217,0.385,100.011,4
spotify:track:6d67Xv8ms2noA8wWFLiPDN,"Twilight","Twilight","bôa",2001-03-21,228800,72,false,,1970-01-01T00:00:00Z,"","Nettwerk Music Group",0.386,0.826,11,-7.847,0,0.114,0.158,0.000489,0.101,0.376,187.094,4
spotify:track:7prAyA7oiCP1hkzMZMS7nq,"Red Memory","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,147849,48,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.0829,0.181,0,-13.373,0,0.0548,0.843,0.905,0.08,0.0311,170.016,5
spotify:track:5925aB6DunMyXFF2UaS80v,"Fleatopia","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,115185,48,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.428,0.094,9,-17.966,0,0.0321,0.986,0.711,0.106,0.155,100.083,3
spotify:track:0MnWSoJpS5O7SoKhQDVahU,"Alles erreichen","Morgen ist auch noch kein Tag","Kind Kaputt",2022-10-21,226833,32,true,,1970-01-01T00:00:00Z,"deutscher indie,post-hardcore","Uncle M Music",0.491,0.969,0,-3.395,0,0.169,0.00121,0,0.373,0.556,187.344,3
spotify:track:2CmTSrnpy8TBl3fdvcjY6P,"Battle -destruction-","Shin Megami Tensei V Original Soundtrack","アトラスサウンドチーム;ATLUS GAME MUSIC",2022-03-30,289920,32,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","ATLUS GAME MUSIC",0.436,0.857,0,-7.723,0,0.0762,0.0163,0.483,0.103,0.505,86.987,4
spotify:track:58ZKbLtyqilYt5hziFjmET,"Nocturning","Rift of the NecroDancer OST","Sam Webster;Nick Nausbaum",2025-02-05,214100,23,false,,1970-01-01T00:00:00Z,"","Music Label",0.586,0.696,7,-7.369,0,0.0255,0.252,0.827,0.0647,0.209,139.041,4
spotify:track:4zOzzuK5q0h2qkIVFEK3hn,"Count Funkula","Rift of the NecroDancer OST","Danny Baranowsky",2025-02-05,198260,23,false,,1970-01-01T00:00:00Z,"soundtrack","Music Label",0.593,0.901,1,-4.713,0,0.0361,0.000124,0.877,0.0634,0.782,114.951,4
spotify:track:7dF44xlzWPtWD3XZ3ufpon,"Overthinker","Rift of the NecroDancer OST","FamilyJules",2025-02-05,203269,25,false,,1970-01-01T00:00:00Z,"","Music Label",0.494,0.857,11,-7.026,0,0.0373,0.0000575,0.776,0.0973,0.569,130.054,4
spotify:track:1MkCgVV14da87KIhMaSmT7,"Old Lumière - Révérence","Clair Obscur: Expedition 33 (Original Soundtrack)","Lorien Testard",2025-04-24,253000,49,false,,1970-01-01T00:00:00Z,"soundtrack","Laced Records",0.529,0.185,7,-19.062,0,0.0328,0.911,0.8,0.111,0.205,146.105,4
spotify:track:539BVsbf60UsM7JmoOpnP9,"Hallow Queen","Rift of the NecroDancer OST","Danny Baranowsky",2025-02-05,198000,23,false,,1970-01-01T00:00:00Z,"soundtrack","Music Label",0.7,0.668,10,-7.531,0,0.0505,0.000162,0.865,0.123,0.501,125.013,4
spotify:track:3EUOn6A72zvYdJvKjZ9vD2,"Om And On","Rift of the NecroDancer OST","Alex Moukala",2025-02-05,205758,31,false,,1970-01-01T00:00:00Z,"","Music Label",0.667,0.884,11,-6.686,0,0.107,0.000438,0.785,0.166,0.717,135.029,4
spotify:track:5NWUxrwJdn5xX3D18EiYac,"I Cut My Own Hair","Huffy","We Are Scientists",2021-10-08,152413,15,false,,1970-01-01T00:00:00Z,"","Grönland",0.587,0.967,5,-3.117,1,0.119,0.0111,0.00169,0.0831,0.502,149.984,4
spotify:track:5fjFfw4mbNjcZuyT3dPKoV,"Drinking","Twilight","bôa",2001-03-21,252613,56,false,,1970-01-01T00:00:00Z,"","Nettwerk Music Group",0.282,0.365,2,-10.856,1,0.0359,0.594,0.00000117,0.357,0.145,176.339,3
spotify:track:5lGNmxRaiWxyzs1JGc39io,"Sei frei (Digimon)","Anime Hits 7","Anime Allstars",2019-09-06,218386,41,false,,1970-01-01T00:00:00Z,"anime","NITRON concepts",0.542,0.88,11,-5.382,0,0.0428,0.00133,0,0.0978,0.596,163.911,4
spotify:track:5rzwaJ4x3067nM3YmG99V0,"Afraid of Heights","Afraid of Heights (Deluxe Version)","Billy Talent",2016-07-29,225680,51,false,,1970-01-01T00:00:00Z,"punk","Warner Music Canada",0.543,0.991,9,-2.78,0,0.0668,0.000168,0.0000131,0.374,0.766,150.031,4
