Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4t2rjxCXIJnBmRBkXJOYa5,"Like the Angel","Rpm10","Rise Against",2003,166880,10,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Fat Wreck Chords",0.512,0.976,10,-3.092,0,0.0861,0.000747,0.0000252,0.215,0.428,95.465,4
spotify:track:5KEoPtv1mCNpF9Ne75kozY,"The Rain Formerly Known as Purple","Risk of Rain 2","Chris Christodoulou",2020,474692,55,false,,1970-01-01T00:00:00Z,"","Chris Christodoulou",0.58,0.494,0,-10.928,0,0.0282,0.194,0.828,0.12,0.415,129.982,4
spotify:track:3lunKcmf2thdxi686Y4Q0i,"Inner Animal","Hotline Miami: The Takedown EP","Scattle",2012,220327,44,false,,1970-01-01T00:00:00Z,"synthwave","Record Union",0.671,0.929,10,-7.677,0,0.0342,0.701,0.882,0.0916,0.908,122.013,4
spotify:track:6PGZsRLVpFhHbJLoL2xawa,"You Are the End","Furi (Original Game Soundtrack)","Waveshaper",2016-07-05,138633,35,false,,1970-01-01T00:00:00Z,"synthwave,vaporwave,chillwave","G4F Records",0.644,0.956,9,-4.29,0,0.108,0.245,0.509,0.316,0.859,125.006,4
spotify:track:5ZLwbxq5jydIxksfX6ezAn,"Just Tonight","Futures (Deluxe Edition)","Jimmy Eat World",2004,206373,51,false,,1970-01-01T00:00:00Z,"emo,pop punk","Interscope",0.393,0.939,8,-3.457,0,0.0963,0.000134,0.000114,0.134,0.694,172.977,4
spotify:track:1pOTXtpovu8XCigSJlvtTt,"Boost: Battle at Journey's End","OCTOPATH TRAVELER Arrangements - Break & Boost -","Yasunori Nishiki",2019-02-20,271786,19,false,,1970-01-01T00:00:00Z,"japanische videospielmusik","スクウェア・エニックス ミュージック",0.358,0.92,7,-8.239,0,0.087,0.0000143,0.931,0.255,0.556,165.017,4
spotify:track:05pERGpAKoUMyJyryLO2hI,"Gegen Dich","Morgen ist auch noch kein Tag","Kind Kaputt",2022-10-21,184661,31,false,,1970-01-01T00:00:00Z,"deutscher indie,post-hardcore","Uncle M Music",0.688,0.84,5,-4.381,1,0.0701,0.00262,0.00000557,0.195,0.624,137.996,4
spotify:track:4Ck28jt61FsCgIBz01uAIm,"Hellfire","The Hunchback of Notre Dame (Studio Cast Recording)","Patrick Page;The Hunchback of Notre Dame Ensemble;The Hunchback of Notre Dame Choir",2015-01-01,221880,53,false,,1970-01-01T00:00:00Z,"musicals","Walt Disney Records",0.33,0.45,10,-9.349,1,0.0346,0.755,0.0000504,0.254,0.205,86.694,3
spotify:track:61nJplehv0WVUKMQX0pd8O,"Fly On the Wall","The End Is Where We Begin","Thousand Foot Krutch",2012-04-17,242772,58,false,,1970-01-01T00:00:00Z,"christlicher rock,christlicher alternative rock,rap metal","Endurance Music Group / The Fuel Music",0.61,0.663,4,-5.871,0,0.0322,0.00235,0,0.269,0.33,120.027,4
spotify:track:4IFQvZZTHrbF5NenzeMsWS,"Teki","Bring Backs","Alfa Mist",2021-04-23,360053,32,false,,1970-01-01T00:00:00Z,"nu jazz,jazz rap,indie jazz,jazz fusion,jazz","Anti/Epitaph",0.498,0.679,0,-8.618,0,0.0441,0.487,0.913,0.15,0.539,91.656,4
spotify:track:7f58fgweaCVv8AShYp7VIU,"Disco Zombi Italia","TRILOGY","Carpenter Brut",2015,317419,40,false,,1970-01-01T00:00:00Z,"synthwave,darkwave","Universal Music Division Virgin Music Distribution Deal",0.68,0.791,5,-4.34,0,0.0464,0.0000499,0.883,0.137,0.434,123.973,4
spotify:track:5Zs8pdS4bgBqX3uSTdvNQY,"Citizen Radio","Murder in the French Quarter","Egypt Central",2014-08-19,226243,41,false,,1970-01-01T00:00:00Z,"","Fat Lady Music",0.532,0.889,1,-5.474,1,0.0543,0.0000657,0.00706,0.0943,0.508,93.994,4
